"Country Region","Package Id",Type,"Net Price","Minimum selling price",Data,SMS,Voice,Networks
Germany,hallo-mobil-30days-unlimited-topup,topup,34.2,72.5,Unlimited,0,0,"O2 [5G], Vodafone [5G]"
Mexico,chorro-fon-in-7days-1gb,sim,2.2,4,"1 GB",0,0,"Movistar [4G]"
Mexico,chorro-fon-in-7days-1gb-topup,topup,2.2,4,"1 GB",0,0,"Movistar [4G]"
Mexico,chorro-fon-in-15days-2gb,sim,3.3,6.5,"2 GB",0,0,"Movistar [4G]"
Mexico,chorro-fon-in-15days-2gb-topup,topup,3.3,6.5,"2 GB",0,0,"Movistar [4G]"
Mexico,chorro-fon-in-30days-3gb,sim,4,8.5,"3 GB",0,0,"Movistar [4G]"
Mexico,chorro-fon-in-30days-3gb-topup,topup,4,8.5,"3 GB",0,0,"Movistar [4G]"
Mexico,chorro-fon-in-30days-5gb,sim,6,13,"5 GB",0,0,"Movistar [4G]"
Mexico,chorro-fon-in-30days-5gb-topup,topup,6,13,"5 GB",0,0,"Movistar [4G]"
Mexico,chorro-fon-in-30days-10gb,sim,10,18.5,"10 GB",0,0,"Movistar [4G]"
Mexico,chorro-fon-in-30days-10gb-topup,topup,10,18.5,"10 GB",0,0,"Movistar [4G]"
Mexico,chorro-fon-in-30days-20gb,sim,15.9,31,"20 GB",0,0,"Movistar [4G]"
Mexico,chorro-fon-in-30days-20gb-topup,topup,15.9,31,"20 GB",0,0,"Movistar [4G]"
Mexico,chorro-fon-in-3days-unlimited,sim,8.9,12.5,Unlimited,0,0,"Movistar [4G]"
Mexico,chorro-fon-in-3days-unlimited-topup,topup,8.9,12.5,Unlimited,0,0,"Movistar [4G]"
Mexico,chorro-fon-in-5days-unlimited,sim,13,18,Unlimited,0,0,"Movistar [4G]"
Mexico,chorro-fon-in-5days-unlimited-topup,topup,13,18,Unlimited,0,0,"Movistar [4G]"
Mexico,chorro-fon-in-7days-unlimited,sim,16.8,25,Unlimited,0,0,"Movistar [4G]"
Mexico,chorro-fon-in-7days-unlimited-topup,topup,16.8,25,Unlimited,0,0,"Movistar [4G]"
Mexico,chorro-fon-in-10days-unlimited,sim,21.6,32,Unlimited,0,0,"Movistar [4G]"
Mexico,chorro-fon-in-10days-unlimited-topup,topup,21.6,32,Unlimited,0,0,"Movistar [4G]"
Mexico,chorro-fon-in-15days-unlimited,sim,40.7,42,Unlimited,0,0,"Movistar [4G]"
Mexico,chorro-fon-in-15days-unlimited-topup,topup,40.7,42,Unlimited,0,0,"Movistar [4G]"
Mexico,chorro-fon-in-30days-unlimited,sim,57.6,59,Unlimited,0,0,"Movistar [4G]"
Mexico,chorro-fon-in-30days-unlimited-topup,topup,57.6,59,Unlimited,0,0,"Movistar [4G]"
Thailand,maew-in-30days-5gb,sim,3,8,"5 GB",0,0,"AIS [5G]"
Thailand,maew-in-30days-5gb-topup,topup,3,8,"5 GB",0,0,"AIS [5G]"
Thailand,maew-in-30days-10gb,sim,4.6,11,"10 GB",0,0,"AIS [5G]"
Thailand,maew-in-30days-10gb-topup,topup,4.6,11,"10 GB",0,0,"AIS [5G]"
Thailand,maew-in-30days-20gb,sim,7,18,"20 GB",0,0,"AIS [5G]"
Thailand,maew-in-30days-20gb-topup,topup,7,18,"20 GB",0,0,"AIS [5G]"
Thailand,maew-in-7days-1gb,sim,1.5,4,"1 GB",0,0,"AIS [5G]"
Thailand,maew-in-7days-1gb-topup,topup,1.5,4,"1 GB",0,0,"AIS [5G]"
Thailand,maew-in-15days-2gb,sim,1.9,5.5,"2 GB",0,0,"AIS [5G]"
Thailand,maew-in-15days-2gb-topup,topup,1.9,5.5,"2 GB",0,0,"AIS [5G]"
Thailand,maew-in-30days-3gb,sim,2.2,6,"3 GB",0,0,"AIS [5G]"
Thailand,maew-in-30days-3gb-topup,topup,2.2,6,"3 GB",0,0,"AIS [5G]"
Thailand,maew-in-3days-unlimited,sim,3.8,11.5,Unlimited,0,0,"AIS [5G]"
Thailand,maew-in-3days-unlimited-topup,topup,3.8,11.5,Unlimited,0,0,"AIS [5G]"
Thailand,maew-in-5days-unlimited,sim,6.6,19,Unlimited,0,0,"AIS [5G]"
Thailand,maew-in-5days-unlimited-topup,topup,6.6,19,Unlimited,0,0,"AIS [5G]"
Thailand,maew-in-7days-unlimited,sim,6.6,27,Unlimited,0,0,"AIS [5G]"
Thailand,maew-in-7days-unlimited-topup,topup,6.6,27,Unlimited,0,0,"AIS [5G]"
Thailand,maew-in-10days-unlimited,sim,9,35,Unlimited,0,0,"AIS [5G]"
Thailand,maew-in-10days-unlimited-topup,topup,9,35,Unlimited,0,0,"AIS [5G]"
Thailand,maew-in-15days-unlimited,sim,16.9,39,Unlimited,0,0,"AIS [5G]"
Thailand,maew-in-15days-unlimited-topup,topup,16.9,39,Unlimited,0,0,"AIS [5G]"
Thailand,maew-in-30days-unlimited,sim,25.8,49,Unlimited,0,0,"AIS [5G]"
Thailand,maew-in-30days-unlimited-topup,topup,25.8,49,Unlimited,0,0,"AIS [5G]"
"Hong Kong",hkmobile-7days-1gb,sim,1.3,4.5,"1 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-7days-1gb-topup,topup,1.3,4.5,"1 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-15days-2gb,sim,2.4,7,"2 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-15days-2gb-topup,topup,2.4,7,"2 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-3gb,sim,3.1,8.5,"3 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-3gb-topup,topup,3.1,8.5,"3 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-5gb,sim,4.5,12,"5 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-5gb-topup,topup,4.5,12,"5 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-10gb,sim,6.6,18,"10 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-10gb-topup,topup,6.6,18,"10 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-20gb,sim,11.3,29,"20 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-20gb-topup,topup,11.3,29,"20 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-7days-1gb,sim,1.7,4.5,"1 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-7days-1gb-topup,topup,1.7,4.5,"1 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-15days-2gb,sim,2.4,7,"2 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-15days-2gb-topup,topup,2.4,7,"2 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-30days-3gb,sim,2.7,8.5,"3 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-30days-3gb-topup,topup,2.7,8.5,"3 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-30days-5gb,sim,3.8,12,"5 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-30days-5gb-topup,topup,3.8,12,"5 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-30days-10gb,sim,6,18,"10 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-30days-10gb-topup,topup,6,18,"10 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-30days-20gb,sim,9.3,29,"20 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-30days-20gb-topup,topup,9.3,29,"20 GB",0,0,"3HK [5G]"
"Hong Kong",hkmobile-10days-unlimited,sim,24.06,35,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-3days-unlimited,sim,5,12.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-3days-unlimited-topup,topup,5,12.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-5days-unlimited,sim,7.5,20.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-5days-unlimited-topup,topup,7.5,20.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-7days-unlimited,sim,10,29.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-7days-unlimited-topup,topup,10,29.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-10days-unlimited-topup,topup,24.06,35,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-15days-unlimited,sim,20,49,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-15days-unlimited-topup,topup,20,49,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-unlimited,sim,38.9,72.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-30days-unlimited-topup,topup,38.9,72.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-3days-unlimited,sim,5.5,12.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-3days-unlimited-topup,topup,5.5,12.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-5days-unlimited,sim,7.8,20.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-5days-unlimited-topup,topup,7.8,20.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-7days-unlimited,sim,9.9,29.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-7days-unlimited-topup,topup,9.9,29.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-10days-unlimited,sim,12.6,35,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-10days-unlimited-topup,topup,12.6,35,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-15days-unlimited,sim,23.3,49,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-15days-unlimited-topup,topup,23.3,49,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-30days-unlimited,sim,32.7,72.5,Unlimited,0,0,"3HK [5G]"
"Hong Kong",hkmobile-in-30days-unlimited-topup,topup,32.7,72.5,Unlimited,0,0,"3HK [5G]"
Malaysia,sambungkan-in-7days-1gb,sim,1.7,4,"1 GB",0,0,"Maxis [5G]"
Malaysia,sambungkan-in-7days-1gb-topup,topup,1.7,4,"1 GB",0,0,"Maxis [5G]"
Malaysia,sambungkan-in-15days-2gb,sim,2.3,6.5,"2 GB",0,0,"Maxis [5G]"
Malaysia,sambungkan-in-15days-2gb-topup,topup,2.3,6.5,"2 GB",0,0,"Maxis [5G]"
Malaysia,sambungkan-in-30days-3gb,sim,2.7,8,"3 GB",0,0,"Maxis [5G]"
Malaysia,sambungkan-in-30days-3gb-topup,topup,2.7,8,"3 GB",0,0,"Maxis [5G]"
Malaysia,sambungkan-in-30days-5gb,sim,3.8,12,"5 GB",0,0,"Maxis [5G]"
Malaysia,sambungkan-in-30days-5gb-topup,topup,3.8,12,"5 GB",0,0,"Maxis [5G]"
Malaysia,sambungkan-in-30days-10gb,sim,6,20,"10 GB",0,0,"Maxis [5G]"
Malaysia,sambungkan-in-30days-10gb-topup,topup,6,20,"10 GB",0,0,"Maxis [5G]"
Malaysia,sambungkan-in-30days-20gb,sim,9.3,32,"20 GB",0,0,"Maxis [5G]"
Malaysia,sambungkan-in-30days-20gb-topup,topup,9.3,32,"20 GB",0,0,"Maxis [5G]"
Malaysia,sambungkan-in-3days-unlimited,sim,4.8,11.5,Unlimited,0,0,"Maxis [5G]"
Malaysia,sambungkan-in-3days-unlimited-topup,topup,4.8,11.5,Unlimited,0,0,"Maxis [5G]"
Malaysia,sambungkan-in-5days-unlimited,sim,8.7,19.5,Unlimited,0,0,"Maxis [5G]"
Malaysia,sambungkan-in-5days-unlimited-topup,topup,8.7,19.5,Unlimited,0,0,"Maxis [5G]"
Malaysia,sambungkan-in-7days-unlimited,sim,8.7,27,Unlimited,0,0,"Maxis [5G]"
Malaysia,sambungkan-in-7days-unlimited-topup,topup,8.7,27,Unlimited,0,0,"Maxis [5G]"
Malaysia,sambungkan-in-10days-unlimited,sim,12,35,Unlimited,0,0,"Maxis [5G]"
Malaysia,sambungkan-in-10days-unlimited-topup,topup,12,35,Unlimited,0,0,"Maxis [5G]"
Malaysia,sambungkan-in-15days-unlimited,sim,23,49,Unlimited,0,0,"Maxis [5G]"
Malaysia,sambungkan-in-15days-unlimited-topup,topup,23,49,Unlimited,0,0,"Maxis [5G]"
Malaysia,sambungkan-in-30days-unlimited,sim,35.1,72.5,Unlimited,0,0,"Maxis [5G]"
Malaysia,sambungkan-in-30days-unlimited-topup,topup,35.1,72.5,Unlimited,0,0,"Maxis [5G]"
Greece,meraki-mobile-in-3days-unlimited,sim,5.5,11.5,Unlimited,0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-3days-unlimited-topup,topup,5.5,11.5,Unlimited,0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-5days-unlimited,sim,7.8,19,Unlimited,0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-5days-unlimited-topup,topup,7.8,19,Unlimited,0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-7days-unlimited,sim,9.9,27,Unlimited,0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-7days-unlimited-topup,topup,9.9,27,Unlimited,0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-10days-unlimited,sim,12.6,35,Unlimited,0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-10days-unlimited-topup,topup,12.6,35,Unlimited,0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-15days-unlimited,sim,23.3,49,Unlimited,0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-15days-unlimited-topup,topup,23.3,49,Unlimited,0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-30days-unlimited,sim,32.7,72,Unlimited,0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-30days-unlimited-topup,topup,32.7,72,Unlimited,0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-7days-1gb,sim,1.6,4,"1 GB",0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-7days-1gb-topup,topup,1.6,4,"1 GB",0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-15days-2gb,sim,2.3,7,"2 GB",0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-15days-2gb-topup,topup,2.3,7,"2 GB",0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-30days-3gb,sim,2.5,9,"3 GB",0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-30days-3gb-topup,topup,2.5,9,"3 GB",0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-30days-5gb,sim,3.6,12,"5 GB",0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-30days-5gb-topup,topup,3.6,12,"5 GB",0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-30days-10gb,sim,5.7,20,"10 GB",0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-30days-10gb-topup,topup,5.7,20,"10 GB",0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-30days-20gb,sim,8.8,37.5,"20 GB",0,0,"WIND HELLAS (Nova) [4G]"
Greece,meraki-mobile-in-30days-20gb-topup,topup,8.8,37.5,"20 GB",0,0,"WIND HELLAS (Nova) [4G]"
Canada,canada-mobile-3days-1gb,sim,4.87,7,"1 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-3days-3gb,sim,6.94,8,"3 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-7days-3gb,sim,7.73,9,"3 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-7days-5gb,sim,11.9,14,"5 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-7days-10gb,sim,14.98,18,"10 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-15days-5gb,sim,13.05,15,"5 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-15days-10gb,sim,16.49,20,"10 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-15days-20gb,sim,27.98,34,"20 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-30days-50gb,sim,66.97,84,"50 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-3days-1gb-topup,topup,4.87,7,"1 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-3days-3gb-topup,topup,6.94,8,"3 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-7days-3gb-topup,topup,7.73,9,"3 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-7days-5gb-topup,topup,11.9,14,"5 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-7days-10gb-topup,topup,14.98,18,"10 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-15days-5gb-topup,topup,13.05,15,"5 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-15days-10gb-topup,topup,16.49,20,"10 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-15days-20gb-topup,topup,27.98,34,"20 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-30days-5gb,sim,14.98,18,"5 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-30days-50gb-topup,topup,66.97,84,"50 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-30days-5gb-topup,topup,14.98,18,"5 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-30days-10gb,sim,18.79,23,"10 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-30days-10gb-topup,topup,18.79,23,"10 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-30days-20gb,sim,29.85,37,"20 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-30days-20gb-topup,topup,29.85,37,"20 GB",0,0,"Bell [LTE]"
Canada,canada-mobile-3days-unlimited-topup,topup,16.13,19,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-5days-unlimited-topup,topup,21.87,27,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-7days-unlimited-topup,topup,25.68,32,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-10days-unlimited-topup,topup,27.56,34,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-3days-unlimited,sim,16.13,19,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-5days-unlimited,sim,21.87,27,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-7days-unlimited,sim,25.68,32,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-10days-unlimited,sim,27.56,34,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-15days-unlimited,sim,35.59,44,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-30days-unlimited,sim,67.69,85,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-15days-unlimited-topup,topup,35.59,44,Unlimited,0,0,"Bell [LTE]"
Canada,canada-mobile-30days-unlimited-topup,topup,67.69,85,Unlimited,0,0,"Bell [LTE]"
"South Korea",jang-7days-1gb,sim,1.63,4.5,"1 GB",0,0,"KT [LTE]"
"South Korea",jang-15days-2gb,sim,2.46,7,"2 GB",0,0,"KT [LTE]"
"South Korea",jang-30days-3gb,sim,3.2,9,"3 GB",0,0,"KT [LTE]"
"South Korea",jang-7days-1gb-topup,topup,1.63,4.5,"1 GB",0,0,"KT [LTE]"
"South Korea",jang-30days-5gb,sim,4.72,11,"5 GB",0,0,"KT [LTE]"
"South Korea",jang-15days-2gb-topup,topup,2.46,7,"2 GB",0,0,"KT [LTE]"
"South Korea",jang-30days-10gb,sim,7.6,20,"10 GB",0,0,"KT [LTE]"
"South Korea",jang-30days-3gb-topup,topup,3.2,9,"3 GB",0,0,"KT [LTE]"
"South Korea",jang-30days-20gb,sim,12.9,32,"20 GB",0,0,"KT [LTE]"
"South Korea",jang-30days-5gb-topup,topup,4.72,11,"5 GB",0,0,"KT [LTE]"
"South Korea",jang-30days-10gb-topup,topup,7.6,20,"10 GB",0,0,"KT [LTE]"
"South Korea",jang-30days-20gb-topup,topup,12.9,32,"20 GB",0,0,"KT [LTE]"
"South Korea",jang-3days-unlimited,sim,5.8,12.5,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-5days-unlimited,sim,8.6,20.5,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-7days-unlimited,sim,11.4,29.5,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-3days-unlimited-topup,topup,5.8,12.5,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-10days-unlimited,sim,15.7,35,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-5days-unlimited-topup,topup,8.6,20.5,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-15days-unlimited,sim,22.8,49,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-7days-unlimited-topup,topup,11.4,29.5,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-30days-unlimited,sim,44,72.5,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-10days-unlimited-topup,topup,15.7,35,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-15days-unlimited-topup,topup,22.8,49,Unlimited,0,0,"KT [LTE]"
"South Korea",jang-30days-unlimited-topup,topup,44,72.5,Unlimited,0,0,"KT [LTE]"
Japan,moshi-moshi-7days-1gb,sim,2.1,4,"1 GB",0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-7days-1gb-topup,topup,2.1,4,"1 GB",0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-15days-2gb,sim,3.7,6.5,"2 GB",0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-15days-2gb-topup,topup,3.7,6.5,"2 GB",0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-30days-3gb,sim,4.7,8,"3 GB",0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-30days-3gb-topup,topup,4.7,8,"3 GB",0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-30days-5gb,sim,7,11,"5 GB",0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-30days-5gb-topup,topup,7,11,"5 GB",0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-30days-10gb,sim,10.9,18,"10 GB",0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-30days-10gb-topup,topup,10.9,18,"10 GB",0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-30days-20gb,sim,19,25,"20 GB",0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-30days-20gb-topup,topup,19,25,"20 GB",0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-3days-unlimited,sim,7.5,11.5,Unlimited,0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-3days-unlimited-topup,topup,7.5,11.5,Unlimited,0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-5days-unlimited,sim,12.2,19.5,Unlimited,0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-5days-unlimited-topup,topup,12.2,19.5,Unlimited,0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-7days-unlimited,sim,16.6,27,Unlimited,0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-7days-unlimited-topup,topup,16.6,27,Unlimited,0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-10days-unlimited,sim,23.2,35,Unlimited,0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-10days-unlimited-topup,topup,23.2,35,Unlimited,0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-15days-unlimited,sim,34.2,49,Unlimited,0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-15days-unlimited-topup,topup,34.2,49,Unlimited,0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-30days-unlimited,sim,67.2,74,Unlimited,0,0,"SoftBank [5G], KDDI [5G]"
Japan,moshi-moshi-30days-unlimited-topup,topup,67.2,74,Unlimited,0,0,"SoftBank [5G], KDDI [5G]"
Singapore,connect-lah-in-7days-1gb,sim,1.4,6.5,"1 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-in-7days-1gb-topup,topup,1.4,6.5,"1 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-in-15days-2gb,sim,1.9,9,"2 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-in-15days-2gb-topup,topup,1.9,9,"2 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-in-30days-3gb,sim,2.1,7,"3 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-in-30days-3gb-topup,topup,2.1,7,"3 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-in-30days-5gb,sim,2.8,10,"5 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-in-30days-5gb-topup,topup,2.8,10,"5 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-in-30days-10gb,sim,4.1,16,"10 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-in-30days-10gb-topup,topup,4.1,16,"10 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-in-30days-20gb,sim,6.2,23,"20 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-in-30days-20gb-topup,topup,6.2,23,"20 GB",0,0,"Starhub [5G]"
Singapore,connect-lah-in-3days-unlimited,sim,3.9,11.5,Unlimited,0,0,"Starhub [5G]"
Singapore,connect-lah-in-3days-unlimited-topup,topup,3.9,11.5,Unlimited,0,0,"Starhub [5G]"
Singapore,connect-lah-in-5days-unlimited,sim,5.3,19,Unlimited,0,0,"Starhub [5G]"
Singapore,connect-lah-in-5days-unlimited-topup,topup,5.3,19,Unlimited,0,0,"Starhub [5G]"
Singapore,connect-lah-in-7days-unlimited,sim,6.6,27,Unlimited,0,0,"Starhub [5G]"
Singapore,connect-lah-in-7days-unlimited-topup,topup,6.6,27,Unlimited,0,0,"Starhub [5G]"
Singapore,connect-lah-in-10days-unlimited,sim,8.3,35,Unlimited,0,0,"Starhub [5G]"
Singapore,connect-lah-in-10days-unlimited-topup,topup,8.3,35,Unlimited,0,0,"Starhub [5G]"
Singapore,connect-lah-in-15days-unlimited,sim,15,49,Unlimited,0,0,"Starhub [5G]"
Singapore,connect-lah-in-15days-unlimited-topup,topup,15,49,Unlimited,0,0,"Starhub [5G]"
Singapore,connect-lah-in-30days-unlimited,sim,20.9,72.5,Unlimited,0,0,"Starhub [5G]"
Singapore,connect-lah-in-30days-unlimited-topup,topup,20.9,72.5,Unlimited,0,0,"Starhub [5G]"
Aruba,noord-communications-in-7days-1gb,sim,4.8,9,"1 GB",0,0,"Digicel [4G]"
Aruba,noord-communications-in-7days-1gb-topup,topup,4.8,9,"1 GB",0,0,"Digicel [4G]"
Aruba,noord-communications-in-15days-2gb,sim,8.5,15,"2 GB",0,0,"Digicel [4G]"
Aruba,noord-communications-in-15days-2gb-topup,topup,8.5,15,"2 GB",0,0,"Digicel [4G]"
Aruba,noord-communications-in-30days-3gb,sim,10.7,20,"3 GB",0,0,"Digicel [4G]"
Aruba,noord-communications-in-30days-3gb-topup,topup,10.7,20,"3 GB",0,0,"Digicel [4G]"
Aruba,noord-communications-in-30days-5gb,sim,17.4,32.5,"5 GB",0,0,"Digicel [4G]"
Aruba,noord-communications-in-30days-5gb-topup,topup,17.4,32.5,"5 GB",0,0,"Digicel [4G]"
Aruba,noord-communications-in-30days-10gb,sim,30.4,49,"10 GB",0,0,"Digicel [4G]"
